lat,lng,csq
23.74214172,90.39482117,30.99
23.7462616,90.39756775,25.99
23.73939514,90.38658142,20.99
23.73802185,90.36460876,30.99
23.73390198,90.389328,30.99
23.74900818,90.37696838,25.99
23.72840881,90.39344788,30.99
23.73527527,90.39482117,30.99
23.737335,90.395508,30.99
23.73390198,90.39344788,30.99
23.73939514,90.38383484,30.99
23.749847,90.378883,30.99
23.748459,90.379715,30.99
23.728294,90.398483,0.99
23.732823,90.39747,0.99
23.732529,90.390472,0.99
23.733902,90.38681,0.99
23.733559,90.38681,0.99
23.735275,90.389132,0.99
23.73527527,90.38795471,0.99
23.742142,90.395584,20.99
23.748259,90.393073,20.99
23.739853,90.397339,25.99
23.742142,90.396881,25.99
23.735275,90.387955,30.99
23.724594,90.395889,30.99
23.731705,90.389328,30.99
23.734039,90.394821,30.99
23.734401,90.392075,30.99
23.737335,90.381603,30.99
23.74900818,90.38795471,25.99
23.7397,90.392075,30.99
23.730881,90.397568,30.99
23.742534,90.392925,20.99
23.743515,90.393105,20.99
23.744888,90.39292,20.99
23.746262,90.39259,20.99
23.732529,90.399628,30.99
23.747864,90.394363,30.99
23.748184,90.394547,30.99
23.735495,90.387048,0.99
23.733512,90.386403,25.99
23.731842,90.390015,25.99
23.72016907,90.38795471,20.99
23.72016907,90.38795471,20.99
23.74076843,90.36598206,20.99
23.720169,90.387955,25.99
23.72081,90.385757,25.99
23.736649,90.383011,25.99
23.735682,90.384394,25.99
23.738061,90.397725,30.99
23.741357,90.397372,30.99
23.746674,90.39473,30.99
23.738022,90.394363,30.99
23.741393,90.396194,30.99
23.744631,90.394135,30.99
23.748027,90.394233,30.99
23.748093,90.393448,30.99
23.74488831,90.38795471,30.99
23.737282,90.399258,30.99
23.73939514,90.39619446,30.99
23.72154236,90.38383484,30.99
23.72154236,90.38520813,30.99
23.72840881,90.37696838,30.99
23.7311554,90.39207458,30.99
23.73252869,90.389328,30.99
23.72291565,90.38246155,30.99
23.74214172,90.39070129,30.99
23.73664856,90.38383484,30.99
23.74076843,90.38108826,25.99
23.742891,90.397193,25.99
23.74214172,90.38383484,25.99
23.732279,90.396194,30.99
23.731499,90.396538,30.99
23.729059,90.39511,30.99
23.734818,90.39299,30.99
23.731728,90.395164,30.99
23.73390198,90.39482117,30.99
23.73390198,90.39482117,30.99
23.73252869,90.39619446,30.99
23.744888,90.372696,30.99
23.73436,90.390244,15.99
23.745918,90.388641,15.99
23.747635,90.381775,20.99
23.742247,90.397145,30.99
23.746262,90.396423,30.99
23.74736,90.397842,30.99
23.746605,90.395164,30.99
23.746948,90.398254,30.99
23.748812,90.394036,30.99
23.742004,90.398254,15.99
23.742307,90.395785,15.99
23.746321,90.394615,15.99
23.739738,90.398941,15.99
23.746719,90.393906,15.99
23.747459,90.377687,30.99
23.736869,90.389917,30.99
23.74848,90.393272,30.99
23.741304,90.391807,30.99
23.748184,90.393723,30.99
23.744943,90.394825,30.99
23.749695,90.396881,30.99
23.746674,90.39537,30.99
23.727493,90.376511,0.99
23.725461,90.370775,20.99
23.72566223,90.389328,15.99
23.732071,90.399857,20.99
23.739399,90.39338,25.99
23.73802185,90.38108826,30.99
23.747635,90.368809,30.99
23.749508,90.37135,30.99
23.72566223,90.36872864,15.99
23.74488831,90.38108826,30.99
23.74488831,90.36048889,30.99
23.73802185,90.39482117,20.99
23.749924,90.389786,20.99
23.72291565,90.39482117,20.99
23.73527527,90.38658142,20.99
23.734245,90.394821,20.99
23.74488831,90.38246155,20.99
23.7462616,90.39344788,20.99
23.7462616,90.37010193,20.99
23.72703552,90.3742218,20.99
23.7311554,90.39756775,20.99
23.74076843,90.39619446,20.99
23.736649,90.390976,20.99
23.749008,90.363922,20.99
23.742142,90.392761,20.99
23.74488831,90.36872864,20.99
23.723892,90.37204,20.99
23.732071,90.387955,20.99
23.72016907,90.39756775,20.99
23.7311554,90.39619446,20.99
23.73390198,90.39344788,20.99
23.74900818,90.39344788,20.99
23.74763489,90.37010193,20.99
23.73252869,90.39482117,20.99
23.72154236,90.39619446,20.99
23.73802185,90.39894104,20.99
23.74763489,90.37284851,20.99
23.74214172,90.36598206,20.99
23.73390198,90.38520813,20.99
23.74763489,90.37284851,20.99
23.72703552,90.38795471,20.99
23.72840881,90.39070129,20.99
23.73664856,90.38383484,20.99
23.74076843,90.39756775,20.99
23.72428894,90.37559509,20.99
23.73939514,90.39344788,20.99
23.737106,90.387955,20.99
23.73390198,90.389328,20.99
23.72154236,90.39756775,20.99
23.72291565,90.39619446,20.99
23.72016907,90.39482117,20.99
23.72154236,90.39482117,20.99
23.74900818,90.36872864,15.99
23.73939514,90.39070129,15.99
23.74900818,90.36735535,15.99
23.74900818,90.37284851,15.99
23.73802185,90.37834167,15.99
23.74763489,90.39756775,15.99
23.74900818,90.36460876,15.99
23.726019,90.395802,15.99
23.727722,90.375595,15.99
23.74763489,90.37010193,15.99
23.74351501,90.38520813,15.99
23.72428894,90.39894104,15.99
23.74351501,90.36872864,15.99
23.7311554,90.38108826,15.99
23.7462616,90.37696838,15.99
23.74488831,90.38520813,15.99
23.73664856,90.36872864,15.99
23.74488831,90.37696838,15.99
23.73390198,90.38795471,15.99
23.73390198,90.38383484,15.99
23.732815,90.385149,15.99
23.72428894,90.39207458,15.99
23.72840881,90.38520813,15.99
23.74351501,90.38658142,15.99
23.74214172,90.37971497,15.99
23.734061,90.383387,15.99
23.74351501,90.36735535,15.99
23.73939514,90.38658142,15.99
23.745624,90.381604,15.99
23.73802185,90.38795471,15.99
23.73939514,90.39070129,15.99
23.73939514,90.389328,15.99
23.7462616,90.39207458,15.99
23.73802185,90.36735535,15.99
23.732629,90.385165,15.99
23.7462616,90.37696838,15.99
23.7462616,90.38520813,15.99
23.7462616,90.39207458,15.99
23.7462616,90.37971497,15.99
23.74763489,90.38108826,15.99
23.74214172,90.36872864,15.99
23.74214172,90.38108826,15.99
23.725662,90.379429,15.99
23.74351501,90.389328,15.99
23.7297821,90.389328,15.99
23.72566223,90.39070129,15.99
23.73939514,90.389328,15.99
23.74351501,90.38383484,15.99
23.74351501,90.36048889,15.99
23.7311554,90.38108826,15.99
23.74763489,90.39344788,15.99
23.74763489,90.39756775,15.99
23.74900818,90.39619446,15.99
23.7462616,90.39207458,15.99
23.74900818,90.38658142,15.99
23.74351501,90.389328,15.99
23.74351501,90.38795471,15.99
23.74351501,90.38658142,15.99
23.73939514,90.38795471,15.99
23.74351501,90.37284851,15.99
23.73939514,90.38658142,15.99
23.72566223,90.38246155,15.99
23.72703552,90.37834167,15.99
23.72291565,90.38383484,15.99
23.7462616,90.39070129,15.99
23.74488831,90.38520813,15.99
23.74351501,90.36872864,15.99
23.739395,90.367355,15.99
23.74351501,90.38383484,15.99
23.72154236,90.38383484,15.99
23.73664856,90.38658142,15.99
23.724726,90.378342,15.99
23.73664856,90.37010193,15.99
23.72840881,90.36598206,15.99
23.74900818,90.38658142,15.99
23.74214172,90.37010193,15.99
23.74351501,90.38658142,15.99
23.73939514,90.36598206,15.99
23.734631,90.384521,15.99
23.73939514,90.37147522,15.99
23.72016907,90.39894104,15.99
23.73802185,90.37696838,15.99
23.72703552,90.389328,15.99
23.72840881,90.389328,15.99
23.73939514,90.37284851,15.99
23.74763489,90.38658142,15.99
23.7297821,90.389328,15.99
23.73252869,90.36323547,15.99
23.73802185,90.37696838,15.99
23.740768,90.376282,15.99
23.72016907,90.39482117,15.99
23.72016907,90.36323547,15.99
23.7297821,90.37147522,15.99
23.7297821,90.39482117,15.99
23.724411,90.395713,15.99
23.74214172,90.3742218,15.99
23.726349,90.388641,15.99
23.747833,90.393984,15.99
23.73802185,90.389328,15.99
23.74488831,90.39207458,15.99
23.73939514,90.36735535,15.99
23.7462616,90.38520813,15.99
23.732733,90.385075,15.99
23.73664856,90.38658142,15.99
23.73386,90.384708,15.99
23.749695,90.386581,15.99
23.74900818,90.37834167,15.99
23.72016907,90.39894104,15.99
23.741811,90.382072,15.99
23.74351501,90.38795471,15.99
23.74351501,90.36872864,15.99
23.74488831,90.38108826,15.99
23.73802185,90.37696838,15.99
23.74351501,90.37834167,15.99
23.72566223,90.39207458,15.99
23.72428894,90.389328,15.99
23.735069,90.384312,15.99
23.73939514,90.37559509,15.99
23.74351501,90.37147522,15.99
23.74763489,90.38108826,15.99
23.74488831,90.37010193,15.99
23.7462616,90.3742218,15.99
23.74214172,90.36048889,15.99
23.74351501,90.37284851,15.99
23.74076843,90.37284851,15.99
23.73390198,90.36323547,15.99
23.72428894,90.37010193,15.99
23.72428894,90.37284851,15.99
23.726484,90.396338,15.99
23.7297821,90.39070129,15.99
23.72703552,90.39070129,15.99
23.74763489,90.36460876,15.99
23.7311554,90.39756775,15.99
23.72291565,90.3742218,15.99
23.72703552,90.38108826,15.99
23.74351501,90.36735535,15.99
23.74214172,90.36872864,15.99
23.72566223,90.36735535,15.99
23.72154236,90.39482117,15.99
23.740637,90.382673,15.99
23.72428894,90.37010193,15.99
23.73527527,90.36872864,15.99
23.74076843,90.36735535,15.99
23.73390198,90.38383484,15.99
23.748364,90.379861,15.99
23.74791,90.379715,15.99
23.72016907,90.38658142,15.99
23.73664856,90.36186218,15.99
23.7462616,90.389328,15.99
23.73802185,90.38246155,15.99
23.73939514,90.36598206,15.99
23.72840881,90.36598206,15.99
23.72428894,90.37559509,15.99
23.73661,90.394644,15.99
23.72840881,90.38520813,15.99
23.7311554,90.39756775,15.99
23.7462616,90.389328,15.99
23.725983,90.396871,15.99
23.72428894,90.37284851,15.99
23.72566223,90.36872864,15.99
23.72016907,90.37147522,15.99
23.72291565,90.37284851,15.99
23.74488831,90.38658142,15.99
23.72016907,90.39482117,15.99
23.725977,90.396914,15.99
23.73802185,90.37147522,15.99
23.74900818,90.36323547,15.99
23.72703552,90.37284851,15.99
23.73939514,90.36598206,15.99
23.7462616,90.38795471,15.99
23.736221,90.384101,15.99
23.73939514,90.3742218,15.99
23.74488831,90.37696838,15.99
23.7462616,90.37834167,15.99
23.74076843,90.36735535,15.99
23.74214172,90.37284851,15.99
23.73939514,90.38108826,15.99
23.746948,90.385895,15.99
23.72016907,90.38658142,15.99
23.74351501,90.37284851,15.99
23.74488831,90.38658142,15.99
23.7462616,90.389328,15.99
23.72016907,90.39482117,15.99
23.72840881,90.39756775,15.99
23.72016907,90.37147522,15.99
23.72840881,90.37147522,15.99
23.74351501,90.37284851,15.99
23.73939514,90.38520813,15.99
23.7297821,90.37147522,15.99
23.72016907,90.38795471,15.99
23.7311554,90.37147522,15.99
23.72428894,90.389328,15.99
23.72703552,90.37284851,15.99
23.747635,90.392532,15.99
23.7462616,90.37147522,15.99
23.74900818,90.39619446,15.99
23.73939514,90.36048889,15.99
23.72840881,90.389328,15.99
23.74214172,90.37284851,15.99
23.7462616,90.39756775,15.99
23.7297821,90.38795471,15.99
23.72154236,90.3742218,15.99
23.733902,90.39537,15.99
23.72703552,90.389328,15.99
23.7311554,90.37147522,15.99
23.74488831,90.36598206,15.99
23.7297821,90.39482117,15.99
23.7297821,90.37147522,15.99
23.72703552,90.37284851,15.99
23.72840881,90.36460876,15.99
23.7311554,90.37971497,15.99
23.73939514,90.37971497,15.99
23.73939514,90.38108826,15.99
23.74214172,90.38795471,15.99
23.7311554,90.39619446,15.99
23.72566223,90.389328,15.99
23.72016907,90.39482117,15.99
23.737894,90.394903,15.99
23.732529,90.392532,15.99
23.730698,90.390244,15.99
23.74900818,90.36460876,15.99
23.7297821,90.38520813,15.99
23.7311554,90.36460876,15.99
23.726928,90.396589,15.99
23.72840881,90.38108826,15.99
23.72566223,90.36872864,15.99
23.72291565,90.39619446,15.99
23.72016907,90.39482117,15.99
23.72291565,90.39482117,15.99
23.72840881,90.36598206,15.99
23.73939514,90.38108826,15.99
23.72428894,90.39482117,15.99
23.72840881,90.37971497,15.99
23.730469,90.380402,15.99
23.73252869,90.37010193,15.99
23.741455,90.396881,15.99
23.7462616,90.39482117,15.99
23.7266,90.399339,15.99
23.72016907,90.39482117,15.99
23.72428894,90.39894104,15.99
23.726343,90.395325,15.99
23.74076843,90.36048889,15.99
23.74214172,90.38795471,15.99
23.74488831,90.37147522,15.99
23.74076843,90.389328,15.99
23.739395,90.38887,15.99
23.74214172,90.39619446,15.99
23.72428894,90.37559509,15.99
23.72016907,90.36323547,15.99
23.72703552,90.37971497,15.99
23.72566223,90.39070129,15.99
23.72016907,90.39482117,15.99
23.724245,90.395521,15.99
23.743057,90.395737,15.99
23.73802185,90.39619446,15.99
23.74351501,90.39756775,15.99
23.73527527,90.39344788,15.99
23.73664856,90.39756775,15.99
23.73664856,90.39894104,15.99
23.739961,90.396194,15.99
23.737564,90.392532,15.99
23.731155,90.398483,15.99
23.732529,90.395737,15.99
23.734589,90.398941,15.99
23.74214172,90.39482117,15.99
23.72566223,90.39207458,15.99
23.74351501,90.39482117,15.99
23.74076843,90.39619446,15.99
23.74076843,90.39619446,15.99
23.72016907,90.38520813,0.99
23.74900818,90.39344788,0.99
23.7462616,90.39344788,0.99
23.73527527,90.38520813,0.99
23.73527527,90.38520813,0.99
23.72154236,90.38383484,0.99
23.74763489,90.39207458,0.99
23.73527527,90.38383484,0.99
23.72016907,90.38658142,0.99
23.74900818,90.38383484,0.99
23.73802185,90.39619446,0.99
23.74488831,90.39344788,0.99
23.74763489,90.38108826,0.99
23.72154236,90.38383484,0.99
23.72840881,90.39894104,0.99
23.74900818,90.39207458,0.99
23.73802185,90.38383484,0.99
23.72154236,90.38246155,0.99
23.74076843,90.38520813,0.99
23.73527527,90.38383484,0.99
23.73527527,90.38658142,0.99
23.73527527,90.38520813,0.99
23.74900818,90.37971497,0.99
23.74763489,90.36048889,0.99
23.7462616,90.36460876,0.99
23.74488831,90.3742218,0.99
23.7462616,90.3742218,0.99
23.74763489,90.37284851,0.99
23.74900818,90.36872864,0.99
23.7462616,90.37147522,0.99
23.74351501,90.389328,0.99
23.74900818,90.37971497,0.99
23.73527527,90.38383484,0.99
23.73939514,90.36048889,0.99
23.72428894,90.37559509,0.99
23.73527527,90.39482117,0.99
23.73664856,90.39482117,0.99
23.73939514,90.38658142,0.99
23.72016907,90.38520813,0.99
23.73939514,90.38383484,0.99
23.74351501,90.36735535,0.99
23.72291565,90.38795471,0.99
23.73252869,90.38520813,0.99
23.72016907,90.37284851,0.99
23.74214172,90.38108826,0.99
23.73252869,90.36460876,0.99
23.74076843,90.38246155,0.99
23.72154236,90.38108826,0.99
23.74076843,90.37696838,0.99
23.74488831,90.37147522,0.99
23.74900818,90.3742218,0.99
23.74900818,90.38383484,0.99
23.74763489,90.37559509,0.99
23.73664856,90.38658142,0.99
23.74214172,90.37696838,0.99
23.7462616,90.39482117,0.99
23.74763489,90.39207458,0.99
23.73802185,90.37284851,0.99
23.72703552,90.39756775,0.99
23.72703552,90.38246155,0.99
23.72428894,90.38795471,0.99
23.73252869,90.38658142,0.99
23.74351501,90.39207458,0.99
23.73939514,90.37696838,0.99
23.7462616,90.389328,0.99
23.74351501,90.36872864,0.99
23.74214172,90.39894104,0.99
23.74214172,90.39207458,0.99
23.72154236,90.389328,0.99
23.74900818,90.38383484,0.99
23.74214172,90.38246155,0.99
23.73939514,90.36735535,0.99
23.74351501,90.37147522,0.99
23.7462616,90.389328,0.99
23.7311554,90.39619446,0.99
23.74763489,90.38795471,0.99
23.74488831,90.389328,0.99
23.74351501,90.39756775,0.99
23.73252869,90.38383484,0.99
23.73664856,90.36872864,0.99
23.74900818,90.38658142,0.99
23.72154236,90.38383484,0.99
23.73802185,90.39070129,0.99
23.74900818,90.37971497,0.99
23.74900818,90.38246155,0.99
23.74900818,90.37147522,0.99
23.74488831,90.37971497,0.99
23.74488831,90.39344788,0.99
23.74214172,90.39619446,0.99
23.74763489,90.38795471,0.99
23.73252869,90.36323547,0.99
23.74351501,90.39207458,0.99
23.74214172,90.39619446,0.99
23.74351501,90.37010193,0.99
23.74351501,90.36735535,0.99
23.72291565,90.37147522,0.99
23.73939514,90.37971497,0.99
23.73802185,90.37010193,0.99
23.74488831,90.37559509,0.99
23.72840881,90.39070129,0.99
23.74076843,90.36460876,0.99
23.73527527,90.38383484,0.99
23.74351501,90.39070129,0.99
23.73664856,90.37147522,0.99
23.72703552,90.38383484,0.99
23.74763489,90.38108826,0.99
23.72016907,90.37971497,0.99
23.73802185,90.38658142,0.99
23.72703552,90.37284851,0.99
23.73527527,90.38658142,0.99
23.74351501,90.38658142,0.99
23.7311554,90.36323547,0.99
23.7297821,90.39070129,0.99
23.74076843,90.36872864,0.99
23.74214172,90.39619446,0.99
23.7462616,90.38795471,0.99
23.72016907,90.39482117,0.99
23.7462616,90.37834167,0.99
23.7462616,90.37559509,0.99
23.74351501,90.38246155,0.99
23.74763489,90.39894104,0.99
23.72154236,90.39482117,0.99
23.74488831,90.37284851,0.99
23.72291565,90.38658142,0.99
23.73527527,90.36735535,0.99
23.73527527,90.37696838,0.99
23.72703552,90.389328,0.99
23.73939514,90.37971497,0.99
23.73939514,90.38246155,0.99
23.74076843,90.38520813,0.99
23.74351501,90.38246155,0.99
23.74351501,90.39344788,0.99
23.72291565,90.39207458,0.99
23.74351501,90.38658142,0.99
23.74488831,90.38520813,0.99
23.74488831,90.39344788,0.99
23.74351501,90.3742218,0.99
23.7311554,90.389328,0.99
23.74214172,90.39756775,0.99
23.72291565,90.39482117,0.99
23.73939514,90.38246155,0.99
23.74351501,90.36598206,0.99
23.72291565,90.38383484,0.99
23.74076843,90.389328,0.99
23.73802185,90.36460876,0.99
23.74488831,90.37834167,0.99
23.72703552,90.39482117,0.99
23.72016907,90.389328,0.99
23.73802185,90.37834167,0.99
23.73527527,90.36598206,0.99
23.74214172,90.39482117,0.99
23.74763489,90.37834167,0.99
23.7462616,90.38108826,0.99
23.73939514,90.37284851,0.99
23.74214172,90.38795471,0.99
23.72016907,90.39482117,0.99
23.7297821,90.39482117,0.99
23.74488831,90.39482117,0.99
23.72154236,90.3742218,0.99
23.74488831,90.37147522,0.99
23.73802185,90.37971497,0.99
23.7297821,90.38520813,0.99
23.73252869,90.389328,0.99
23.73802185,90.36460876,0.99
23.73527527,90.38520813,0.99
23.73390198,90.38795471,0.99
23.73802185,90.37696838,0.99
23.74351501,90.37559509,0.99
23.73390198,90.38383484,0.99
23.73939514,90.38520813,0.99
23.74763489,90.37971497,0.99
23.73939514,90.36872864,0.99
23.73939514,90.389328,0.99
23.73939514,90.39894104,0.99
23.72291565,90.37147522,0.99
23.72016907,90.38108826,0.99
23.73802185,90.36460876,0.99
23.72291565,90.37284851,0.99
23.73252869,90.39344788,0.99
23.72566223,90.38795471,0.99
23.74488831,90.37147522,0.99
23.73527527,90.38383484,0.99
23.73939514,90.38108826,0.99
23.74076843,90.39070129,0.99
23.7462616,90.389328,0.99
23.73802185,90.39619446,0.99
23.73802185,90.36323547,0.99
23.74214172,90.36598206,0.99
23.72703552,90.389328,0.99
23.72016907,90.39482117,0.99
23.73252869,90.39619446,0.99
23.74900818,90.37284851,0.99
23.73939514,90.36598206,0.99
23.72154236,90.38246155,0.99
23.72016907,90.37834167,0.99
23.74214172,90.38795471,0.99
23.74076843,90.38383484,0.99
23.74351501,90.3742218,0.99
23.73939514,90.38795471,0.99
23.73664856,90.38383484,0.99
23.74076843,90.37284851,0.99
23.73939514,90.38658142,0.99
23.72840881,90.39619446,0.99
23.74488831,90.39756775,0.99
23.74214172,90.38383484,0.99
23.73939514,90.37147522,0.99
23.74076843,90.36048889,0.99
23.73802185,90.389328,0.99
23.73390198,90.38520813,0.99
23.72840881,90.38658142,0.99
23.72566223,90.37147522,0.99
23.74488831,90.38520813,0.99
23.74351501,90.39207458,0.99
23.74214172,90.3742218,0.99
23.7297821,90.39619446,0.99
23.72016907,90.39482117,0.99
23.74488831,90.3742218,0.99
23.7462616,90.36323547,0.99
23.72566223,90.37559509,0.99
23.72428894,90.389328,0.99
23.72703552,90.39344788,0.99
23.72016907,90.39482117,0.99
23.72840881,90.39894104,0.99
23.72016907,90.39482117,0.99
23.72566223,90.39070129,0.99
23.74076843,90.37010193,0.99
23.73802185,90.39894104,0.99
